accx,accy,accz,gryx,gryy,gryz,number,activity
0.9333395,0.12916163,-0.21052754,0.050468475,0.45010373,-1.0276961,14.0,1
0.92496,0.14472327,-0.19400826,0.051830754,1.2529309,-1.9757186,14.0,1
0.95464694,0.14137153,-0.18898067,0.32899237,1.6364797,-3.3969257,14.0,1
1.0389192,0.10809356,-0.03264601,1.2301778,0.9636207,-4.4955454,14.0,1
1.1492871,0.06236627,0.10692994,1.9159796,0.49899447,-4.6180115,14.0,1
1.410244,-0.0556628,0.4361185,2.2343483,-0.7892098,-3.2753046,14.0,1
1.6606667,-0.114557624,0.43085152,1.897324,-2.3248205,-2.1538165,14.0,1
1.8172407,-0.24359956,0.23309894,0.7819195,-2.0539122,-0.7912613,14.0,1
2.2833717,-0.44135207,0.1251251,0.7948188,-1.592309,-0.1671566,14.0,1
2.3092282,-0.45954722,0.12488569,-0.29844344,-1.307301,0.5729015,14.0,1
2.3556733,-0.35300988,-0.38433915,-1.4604895,-1.3709779,1.4516673,14.0,1
2.3678834,-0.26610407,-0.57371235,-1.9749582,-0.91126496,3.386558,14.0,1
2.243869,-0.18302886,-0.69054437,-0.30226684,0.68910015,5.1195517,14.0,1
2.0106838,0.11503644,-0.8729746,0.58290565,1.4858855,7.098602,14.0,1
1.6879594,0.33577234,-0.92277193,1.5616663,0.105771266,7.2576647,14.0,1
0.7523455,0.86893815,-1.1425502,1.5825951,-0.3810817,3.0616977,14.0,1
-0.65251166,1.1365983,-0.7628461,1.0478158,-0.12337528,0.20168363,14.0,1
-0.7420509,0.59696853,-0.26678887,0.33363158,-0.38624266,-0.25515938,14.0,1
-0.5715911,0.23952956,0.051147442,0.062526464,0.11936987,-0.44318473,14.0,1
-0.2177433,-0.22731967,0.16007894,0.10835775,0.062249146,-0.68070376,14.0,1
-0.19523875,-0.4698419,0.19838451,-0.022679303,0.02771132,-0.65549856,14.0,1
-0.15166616,-0.62474006,-0.030251915,-0.13260423,0.4242451,-1.2771974,14.0,1
-0.10019304,-0.7226587,-0.098004915,0.09618323,1.0490035,-2.5038903,14.0,1
0.09253191,-0.84451836,-0.07909153,0.73890346,0.8714501,-4.0203333,14.0,1
0.1818318,-0.92089003,-0.098004915,1.2157553,0.15591314,-5.252295,14.0,1
0.24168427,-0.9714055,-0.08890734,2.4087353,-0.5123535,-4.9426017,14.0,1
0.27472284,-1.0295821,-0.07813389,2.1814466,-1.7318387,-3.6622605,14.0,1
0.27783516,-1.0355675,-0.07813389,0.98536384,-2.2188416,-1.7020383,14.0,1
0.31733778,-1.0262305,-0.061854016,0.70181024,-1.264277,-0.36956933,14.0,1
0.30919784,-1.0077958,-0.021154337,0.67343396,-0.78037965,-0.11511889,14.0,1
0.23354432,-0.93788815,-0.0929773,0.1790556,-0.69331723,-0.15782498,14.0,1
0.16387606,-0.853137,-0.075979196,-1.0297142,-0.62838787,0.9286965,14.0,1
0.10905119,-0.7770047,-0.08555559,-2.426509,-0.06264578,2.5207238,14.0,1
0.08343434,-0.748515,-0.060896374,-1.7289687,0.851433,4.2035007,14.0,1
-0.0070625916,-0.6213883,-0.0517988,-1.5561546,1.6118488,6.528095,14.0,1
0.83795625,0.5106679,-0.07524497,-0.06075491,-0.07482226,0.012060225,12.0,1
0.86109954,0.51063347,-0.10990822,-0.015236724,-0.14906856,0.10068805,12.0,1
0.836853,0.5039929,-0.070456564,0.0141546205,-0.1291369,0.0591143,12.0,1
0.8633127,0.494349,-0.10475495,0.049113564,-0.18545869,0.13451253,12.0,1
0.82222825,0.49189162,-0.0660273,0.044540804,-0.12791517,0.07806858,12.0,1
0.8312333,0.488194,-0.07522486,-0.026459191,-0.027611108,0.0043982295,12.0,1
0.8788654,0.4964176,-0.09248705,-0.06618288,-0.025254915,0.012322024,12.0,1
0.8909974,0.4898489,-0.094301865,-0.07639306,-0.1788788,0.114877574,12.0,1
0.8573378,0.483555,-0.006177998,-0.36536723,-0.79964006,0.27186993,12.0,1
0.8229963,0.48788658,-0.16031766,-0.39906952,-0.5620484,0.107320294,12.0,1
0.8035649,0.4670896,-0.11742409,-0.24668483,-0.16310102,-0.02825688,12.0,1
0.84129655,0.47348022,-0.14951119,-0.30862656,-0.12131783,-0.04207989,12.0,1
0.83700716,0.47410554,-0.13067171,-0.16029103,0.11346386,-0.043249257,12.0,1
0.8465169,0.48948878,-0.10281469,-0.32230994,0.103026785,-0.090268426,12.0,1
0.87926674,0.5082545,-0.15183261,0.14289011,0.47230354,-0.15601498,12.0,1
0.9061718,0.5083245,0.08317936,0.2804395,0.8259596,0.08620181,12.0,1
0.87618303,0.5703515,0.23018524,-0.11650073,0.37215656,0.112242125,12.0,1
0.86406934,0.62051576,0.6514958,-0.82074106,0.6986029,0.025848325,12.0,1
1.0279783,0.73501414,0.51226056,-0.8982686,0.9320931,-0.30560714,12.0,1
1.051655,0.81710273,0.89860713,-0.97747165,1.3514782,-0.36527997,12.0,1
1.3508172,0.87395066,1.2479805,-1.0553483,2.1754482,-0.5098107,12.0,1
1.5042751,1.0974934,0.93629855,-2.76324,2.346246,-0.32534683,12.0,1
1.4405338,1.0952094,0.91885823,-3.3205063,2.6393392,-0.10560987,12.0,1
1.3800015,1.0307105,0.40775362,-3.17992,2.8329313,-0.049497537,12.0,1
1.2281163,0.8915901,0.25643337,-3.1603026,2.787378,0.07347836,12.0,1
0.9106595,0.58472824,0.5642655,-1.9658865,2.4765348,0.16364206,12.0,1
0.7791489,0.47603145,0.25283632,-3.0198035,2.0184383,0.21141173,12.0,1
0.42993927,0.16999502,-0.008037814,-2.5752158,1.3979913,0.31120965,12.0,1
0.17935157,-0.07878743,-0.5425395,-1.1011282,1.4230716,0.3840248,12.0,1
0.024666982,-0.2613118,-0.081025526,0.20650735,0.98815304,0.33620277,12.0,1
-0.036289394,-0.28206283,-0.17647372,0.22074924,-0.10592403,0.116535634,12.0,1
0.035446636,-0.20937102,-0.12993142,0.8021184,-0.5472654,0.21256365,12.0,1
0.1623288,-0.057033718,-0.021110155,1.2463048,-1.0071946,0.15910421,12.0,1
0.29705912,0.10657932,0.039940074,1.3174094,-1.8534,0.2605253,12.0,1
0.64601403,0.4043979,0.07057916,1.7312794,-2.2772183,-0.09911725,12.0,1
0.856223,0.6612929,0.045744576,2.830226,-2.7630308,-0.19048524,12.0,1
1.3243757,0.890463,0.5694417,2.892412,-2.7661724,-0.13444272,12.0,1
1.2742889,0.96539193,0.6553447,2.9427123,-3.2822487,-0.39107594,12.0,1
1.5086794,0.9814455,0.5814099,1.9450822,-3.3705623,-0.083514005,12.0,1
1.4410719,0.9627191,0.94510823,2.6924846,-2.8423908,-0.37592646,12.0,1
1.507898,0.9329284,0.746355,2.0867157,-2.3393345,-0.14693926,12.0,1
1.2896377,0.82398176,1.1368896,1.7150129,-1.7663081,0.012444197,12.0,1
1.1060369,0.71364355,0.6157858,0.61777675,-1.1967897,0.13700834,12.0,1
1.0111672,0.6248225,0.9972569,0.76747364,-1.2904965,0.0964818,12.0,1
0.91376144,0.74346954,0.9577516,-1.5155042,0.10824532,0.05942846,12.0,1
0.80408686,0.59363467,-0.2146785,-0.77726495,0.8730137,-0.17660987,12.0,1
0.8982585,0.5470981,0.22745201,0.04600688,1.0319782,-0.09590584,12.0,1
1.0238985,0.56818044,0.29684174,-0.4201531,0.60025364,-0.10177015,12.0,1
1.035203,0.6492663,0.6935533,-1.6807171,0.43217844,0.24530603,12.0,1
1.2316377,0.683851,0.54983896,-1.0147344,0.4910484,0.29092893,12.0,1
0.811001,0.55412006,-0.123331405,-0.029558213,-0.008376483,0.0038102716,17.0,1
0.7765259,0.5720758,-0.13697776,-0.14366774,-0.13763547,0.04143954,17.0,1
0.779758,0.5599856,-0.13889305,-0.2699946,-0.16353613,0.020670136,17.0,1
0.7856235,0.55268353,-0.13374574,-0.1497764,-0.1122235,0.06294197,17.0,1
0.80094576,0.54693776,-0.118902326,-0.09382118,-0.06237693,-0.0423711,17.0,1
0.81147975,0.53987515,-0.10812888,-0.04837285,-0.053580478,-0.0018096846,17.0,1
0.81878185,0.52503175,-0.11279738,-0.12949568,-0.25394413,0.069539316,17.0,1
0.8241685,0.5165327,-0.14380094,-0.5211822,-0.39664212,0.21272601,17.0,1
0.8264429,0.5208421,-0.13350633,-0.61330056,-0.5918744,0.42335218,17.0,1
0.82057744,0.56812555,-0.11207914,-0.9106695,-0.84306204,0.6928657,17.0,1
0.8099235,0.5256303,-0.13602014,-0.78312093,-0.83744216,1.1087424,17.0,1
0.8193804,0.5270667,-0.16008082,0.76994157,1.5911117,2.124977,17.0,1
0.7892147,0.55902797,-0.15122266,0.15272383,2.8292124,1.4361658,17.0,1
0.7856235,0.5472969,-0.15636997,-1.2754779,0.42313838,0.8761251,17.0,1
0.808128,0.5344884,-0.15625027,-1.9203067,0.92087096,0.79891187,17.0,1
0.8168665,0.5341293,-0.12991518,-1.915664,1.0286274,1.4728178,17.0,1
0.854813,0.5286229,-0.091849014,-1.0949063,0.7290594,1.456691,17.0,1
0.8538553,0.5140189,-0.04636113,-0.23725222,2.362756,0.2623282,17.0,1
0.8613967,0.5136598,-0.048635524,-0.30591342,2.5733821,-0.0042531383,17.0,1
0.90939844,0.53676283,-0.07604796,-1.4159768,2.2874973,0.23691624,17.0,1
0.9064058,0.5540003,-0.025652181,-1.4171984,1.6658815,1.0105153,17.0,1
0.9447113,0.54202986,0.013730745,-1.1967986,1.1422483,1.1908426,17.0,1
0.9082014,0.50085133,0.026539171,-0.38728058,1.1801219,0.64424086,17.0,1
1.0672891,0.43417567,0.051557504,-0.323995,0.62790024,0.36251003,17.0,1
1.215843,0.42567664,0.48560762,-0.70786244,0.33150867,-0.14988329,17.0,1
0.8906048,0.6556298,0.7621261,-0.4960145,0.25209624,0.15261692,17.0,1
0.9481829,0.7055468,0.70442826,-0.29125267,-1.0519778,0.25182134,17.0,1
1.2516348,0.7494785,0.96083623,0.2624351,-1.3561884,-0.036506794,17.0,1
1.6233187,0.7013571,0.67079115,0.5461207,-2.0159223,-0.274011,17.0,1
1.7560714,0.66939586,0.33214587,0.46108833,-2.2131095,-0.58261985,17.0,1
1.5304277,0.6362376,0.06903443,0.9148386,-2.1671724,-1.0869497,17.0,1
1.4113213,0.56154174,0.046051078,0.8601051,-2.1464028,-0.9992296,17.0,1
1.2977211,0.3719291,-0.039178837,0.9573548,-1.9352881,-1.2176749,17.0,1
1.6164955,0.2744893,-0.051269032,-0.45814088,-2.2267928,-0.8887851,17.0,1
1.4878128,0.19680081,0.15534168,-0.49821368,-2.3389475,-1.3349609,17.0,1
1.3457229,0.096607774,-0.26254827,1.042876,-1.9655871,-1.960975,17.0,1
1.191902,0.015567531,-0.13326691,3.7367895,-1.788925,-1.5389897,17.0,1
0.502641,0.026221266,-0.4767004,2.082812,-1.093761,-0.5562305,17.0,1
0.2619144,-0.073133826,-0.09699632,1.102252,-0.93078226,-0.7849382,17.0,1
0.11695172,-0.1405277,-0.13482308,3.1344767,4.286491,-0.07389174,17.0,1
0.09743982,-0.24215719,0.009181959,-0.54341763,-1.3972384,0.049014278,17.0,1
-0.1891338,-0.24191777,0.098003015,-1.4299043,-3.7974484,0.81357265,17.0,1
-0.042016435,-0.35755277,-0.087779045,-0.40731695,0.24061193,0.29336014,17.0,1
0.07254119,-0.3203245,-0.27739167,-1.1889794,1.4992377,0.51889145,17.0,1
0.1309572,-0.2711258,-0.23274171,-1.6886668,1.8315481,0.550412,17.0,1
0.19691463,-0.16398987,-0.19311938,-1.8396726,3.3655515,0.78645015,17.0,1
0.44949207,-0.084984615,-0.18773267,-2.0468779,3.2795417,1.0259091,17.0,1
0.56811965,-0.08139347,-0.035348278,-1.5806658,3.3882756,1.1326884,17.0,1
0.52454704,0.05387311,-0.2828981,-0.89063317,3.3907192,0.8333646,17.0,1
1.058431,0.06392832,-0.14942709,-1.280609,2.8245697,0.61174285,17.0,1
0.56503165,0.14748283,0.121625446,2.3064177,-2.0619144,0.31426397,25.0,1
0.83413994,0.37541083,0.863828,1.8667169,-1.9884536,0.55913365,25.0,1
0.88393927,0.5832275,1.1722012,1.5813905,-1.4997789,0.6176895,25.0,1
0.8149862,0.70102227,1.4346057,1.137431,0.29839894,0.38453093,25.0,1
0.80253637,0.773806,1.5552734,-0.82044435,0.9776462,0.34407422,25.0,1
0.85329354,0.7891289,1.9661185,-2.2066197,1.7654878,0.05235988,25.0,1
0.71538746,0.80445176,1.7745823,-2.0575686,2.7417727,-0.48101273,25.0,1
0.5880159,0.725922,1.1741165,-1.6349022,3.1601803,-0.82808894,25.0,1
0.6339846,0.40701428,0.7642292,-2.6346095,2.5107434,-0.5587323,25.0,1
0.6445191,0.21164744,0.8829816,-1.8201516,1.5791739,-0.1743933,25.0,1
0.47500962,0.13311762,0.45681366,-1.3123131,0.9850987,-0.24040166,25.0,1
0.02777274,-0.07852982,0.114921674,0.40175733,-0.0028797933,-0.11903145,25.0,1
-0.049799394,-0.17525557,-0.29496565,1.4600203,-1.2442627,-0.09667379,25.0,1
-0.063206926,-0.19057846,-0.20015526,2.0509014,-2.0214577,0.10665707,25.0,1
0.15035586,-0.101514146,0.0057460843,2.1424615,-2.8912776,0.22589797,25.0,1
0.34380737,0.12066777,0.3821146,1.9007857,-2.4526415,0.155631,25.0,1
0.5267244,0.3620033,0.7872135,1.2577366,-2.3099782,0.14391986,25.0,1
0.6933608,0.4606444,1.2545617,1.5356104,-1.1952888,0.24506168,25.0,1
0.83126676,0.52576673,1.2919112,1.0352246,-0.14234905,0.4526686,25.0,1
0.88393927,0.61291564,1.5428236,-0.7310137,0.51665235,0.110915676,25.0,1
0.6196194,0.6675035,1.934515,-1.7956645,2.0465555,-0.11690215,25.0,1
0.6588843,0.6885724,1.7841591,-2.5600839,2.807781,-0.34154347,25.0,1
0.6703765,0.66175735,1.571554,-2.486623,3.1452754,-0.5512797,25.0,1
0.62249243,0.4721366,1.1396401,-1.6242558,2.6896048,-0.2915049,25.0,1
0.641646,0.17525557,0.6301539,-1.4773339,1.5610749,-0.13074261,25.0,1
0.42521024,-0.063206926,0.37924153,-0.86409503,1.0755941,0.12156218,25.0,1
0.15897499,-0.15322891,0.0842759,-0.08157669,-0.7193898,-0.39690533,25.0,1
-0.09768343,-0.18100165,-0.20781669,1.5228347,-1.6573472,-0.08922123,25.0,1
-0.1043872,-0.17142484,-0.38019925,3.0420914,-2.1513453,-0.015760323,25.0,1
-0.049799394,-0.0038307228,-0.15131354,3.653201,-2.5186498,0.08110545,25.0,1
0.28538886,0.25570074,0.36966473,2.1051986,-1.9639666,0.22163936,25.0,1
0.6866571,0.4548983,1.1530476,1.3013873,-1.4625161,0.4718323,25.0,1
0.74603325,0.44244847,1.124317,1.0820693,-1.2357454,0.646435,25.0,1
0.82168996,0.58418524,1.3244724,-0.27108455,-0.27862436,0.59852576,25.0,1
0.6722919,0.7757214,1.8205509,-1.1653912,1.9592543,0.16095427,25.0,1
0.48937482,0.89830446,2.02741,-2.3961277,2.7779708,-0.5448918,25.0,1
0.524809,0.79966336,1.7870321,-3.514011,3.2719688,-0.6311285,25.0,1
0.61291564,0.6770803,1.6280571,-4.289077,2.9610908,-0.49591786,25.0,1
0.66654575,0.4989516,1.1453861,-3.5491445,1.9965171,0.12582079,25.0,1
0.6694188,0.29209262,0.4414908,-1.5380191,1.1405377,0.34513885,25.0,1
0.25187,0.009576807,-0.19440918,0.5188689,-0.013526302,0.074717544,25.0,1
-0.20781669,-0.1838747,-0.48650178,1.6921141,-0.7917861,-0.1701347,25.0,1
-0.24133554,-0.22218192,-0.34380737,2.802545,-1.9980354,-0.41393974,25.0,1
-0.15035586,-0.11683705,-0.11587936,3.4083314,-3.021165,-0.42884484,25.0,1
0.1043872,0.04309563,0.2633622,3.217759,-2.688994,-0.24678956,25.0,1
0.3581726,0.2576161,0.99694556,1.6303644,-2.3919563,-0.08709193,25.0,1
0.4644751,0.39456445,1.4642937,1.7783508,-1.2676849,-0.080704026,25.0,1
0.5956774,0.37541083,1.160709,1.3439733,-1.5732398,0.2620961,25.0,1
0.74603325,0.3581726,1.2727576,1.52177,-0.36273178,0.63578856,25.0,1
0.8111555,0.4721366,1.0333375,0.6114935,0.0024260078,0.6240774,25.0,1
0.061753165,-0.15739769,-0.5927287,0.0031939526,0.97522014,-0.66221285,17.0,1
0.1728853,-0.08788061,-0.48012462,-0.6813765,1.0806206,-0.62282073,17.0,1
0.03520913,0.12021861,-0.454951,-0.014905112,3.1886292,-1.7822255,17.0,1
0.10978085,0.48985076,-0.30628735,1.3893694,6.6008353,-3.9466608,17.0,1
1.1345931,0.83108294,-0.5228189,3.256767,5.808735,-6.5731544,17.0,1
2.0635893,0.5052024,0.32793382,3.860424,0.1841846,-3.8380663,17.0,1
1.633625,0.139106,0.22494099,-1.7449627,-2.839424,-0.98906064,17.0,1
1.3263149,0.30863175,0.095989294,-0.9592504,-0.7889063,1.1817625,17.0,1
1.0168808,0.543433,0.35224932,-0.43437755,-0.46844637,1.1359824,17.0,1
0.9913767,0.5785445,0.38886625,-0.9965132,0.5919459,0.25871015,17.0,1
1.1532601,0.60923237,0.332251,-0.85917324,2.689308,0.067073,17.0,1
1.2424681,0.6590596,0.35992417,-1.4266322,2.9597294,-0.1277581,17.0,1
1.2448145,0.7026455,0.2704069,-2.0483882,2.8032258,-0.06813765,17.0,1
1.0868018,0.6133868,0.28844002,-1.5852652,2.6382048,0.08197811,17.0,1
0.9488748,0.50008553,0.39211947,-1.8365227,2.1293018,0.2491283,17.0,1
0.69044465,0.36260855,0.20946965,-2.4316626,1.6778897,0.21080087,17.0,1
0.5226274,0.23710832,0.31377643,-0.7431263,1.676825,0.20334831,17.0,1
0.37887764,0.1363833,0.57321787,-0.7047989,1.2892922,0.04897394,17.0,1
0.3653475,0.05994602,0.60957044,-0.6866998,0.7250272,-0.29064968,17.0,1
0.31220677,-0.0212653,0.6973467,-0.16502088,0.76229,-0.1298874,17.0,1
0.21695109,-0.15387534,0.57401466,-0.5525538,0.44928265,-0.07665486,17.0,1
0.1400244,-0.1686198,0.15615079,-0.31087804,0.006387905,0.38327432,17.0,1
0.11767693,-0.06555228,0.117969975,0.62282073,-0.917729,0.2725506,17.0,1
0.34109327,0.030724311,0.13525996,1.549067,-1.006095,0.42798963,17.0,1
0.5146595,0.22111985,0.36772257,2.0569055,-1.5086102,0.82403976,17.0,1
0.7525915,0.40367967,0.5209869,1.8982724,-1.66192,0.7740012,17.0,1
0.956045,0.42074648,0.5214399,1.0848792,-2.3092277,0.41734314,17.0,1
0.9911372,0.32218486,0.59855807,0.72928584,-2.6584332,0.09262462,17.0,1
1.1658038,0.38531804,0.46986404,1.0497457,-2.3975937,-0.22251202,17.0,1
1.1421443,0.44163352,0.55733186,1.2147666,-1.8940139,-0.34175292,17.0,1
1.1045046,0.48772764,0.48961037,1.2243484,-1.3808521,-0.1841846,17.0,1
1.0153339,0.4023772,0.4800585,0.21399482,-0.76761323,0.04790929,17.0,1
0.99000806,0.41926685,0.25886303,0.005323254,-1.0912671,0.026616272,17.0,1
0.9566761,0.36627838,0.30854076,0.52061427,-1.0305821,-0.31726596,17.0,1
0.99116886,0.4584542,0.539611,0.92305225,-1.0593276,-0.57278216,17.0,1
1.0607032,0.4923829,0.63324726,-0.04790929,0.32791245,-0.29064968,17.0,1
1.135163,0.5887304,0.49568304,-0.90814716,1.6076227,-0.042586032,17.0,1
1.072563,0.648572,0.4320279,-1.323361,1.8099065,0.030874874,17.0,1
1.0833101,0.6540681,0.30950326,-1.7694497,2.0015435,-0.09262462,17.0,1
1.0445912,0.5825428,0.26810938,-1.7609324,2.2315083,-0.1841846,17.0,1
0.97203255,0.47508812,0.24761598,-1.8940139,1.8950785,-0.09688323,17.0,1
0.82786036,0.3467819,0.31633055,-1.9429878,1.0689094,0.10859439,17.0,1
0.7086176,0.2535718,0.2975485,-1.7651911,0.95179784,0.2533869,17.0,1
0.6033695,0.16613749,0.40283495,-0.9954485,0.69415236,0.19163716,17.0,1
0.5730282,0.08701008,0.57344675,-0.7708072,0.71118677,0.18737854,17.0,1
0.5393523,0.03583258,0.64568555,-0.41734314,0.63666123,0.0021293017,17.0,1
0.48959127,-0.018988892,0.6680072,-0.36304593,0.4460887,0.035133477,17.0,1
0.4342335,-0.059735335,0.59298825,-0.36091664,0.48867473,0.057491146,17.0,1
0.37701112,-0.10446477,0.56618655,-0.22144738,0.26509807,0.08943067,17.0,1
0.3303261,-0.10985364,0.4106956,-0.27574456,0.011711159,0.32365385,17.0,1
0.39743748,-0.43779892,-0.8273471,0.08700466,0.106482536,-0.012391837,15.0,1
0.44905934,-0.46594325,-0.80914533,0.29133037,0.19755381,-0.043877576,15.0,1
0.597045,-0.63856614,-0.83769006,0.11243411,0.18720402,-0.26019368,15.0,1
0.7428298,-0.7256299,-0.8289588,1.2182049,0.9736319,-0.17390461,15.0,1
0.8550067,-0.78647614,-0.74227726,0.6607991,0.7959399,0.33412582,15.0,1
0.91404116,-0.8207773,-0.741423,1.1890404,1.794024,0.6919707,15.0,1
1.0881274,-0.87739545,-0.6186483,1.3333967,2.857104,0.97581357,15.0,1
0.9428884,-0.663213,-0.6712106,0.9621826,2.7934692,1.4221292,15.0,1
0.66851765,-0.44917044,-0.5615351,0.74097955,2.5715332,1.6766855,15.0,1
0.493354,-0.39159563,-0.6745127,0.6488436,1.8335557,1.7937098,15.0,1
-0.059463345,-0.20305224,-0.18672188,0.44992843,0.7504043,1.9008381,15.0,1
-0.32493433,-0.23157868,-0.25110194,0.16070992,-0.07108726,0.7825882,15.0,1
-0.21322568,-0.29841617,0.0832349,-0.16304865,-0.669997,0.2916445,15.0,1
-0.13404945,-0.29166165,-0.18382105,-0.8519825,-1.2555549,-0.49792498,15.0,1
0.017745825,-0.39428672,-0.21230154,-1.0643017,-1.143819,-1.3578662,15.0,1
0.3501386,-0.44532824,-0.49027696,-1.4873695,-1.4146068,-1.7510539,15.0,1
0.65014166,-0.42524186,-0.7823753,-1.7767801,-1.4372437,-2.0711997,15.0,1
0.5724747,-0.30507204,-0.72419524,-2.7510579,-1.9452567,-1.8977139,15.0,1
0.89141303,-0.41215605,-0.8402384,-1.5397993,-0.9673138,-1.6057029,15.0,1
1.0995705,-0.4507238,-1.3827357,-1.934645,-0.74668676,-1.7679138,15.0,1
1.1008846,-0.47537166,-1.4399256,-2.0495052,-1.1159984,-1.6811883,15.0,1
0.77494085,-0.47344,-1.0875977,-1.2193394,-1.0621027,-1.3120513,15.0,1
1.2263608,-0.7562354,-0.9147326,1.2770051,0.5632352,-1.6111833,15.0,1
1.3567768,-0.8391754,-0.69097525,0.6640803,0.29567623,0.052412238,15.0,1
1.2460134,-0.6268346,-0.9701727,0.95130914,0.8710415,1.0825405,15.0,1
1.3755666,-0.59380513,-1.1610509,2.1960256,1.7059895,1.3658423,15.0,1
1.2561083,-0.42657012,-1.0140861,1.6731774,2.3236442,2.3323882,15.0,1
1.137695,-0.44572663,-0.8561263,2.0309525,2.8796012,2.505263,15.0,1
1.1403755,-0.44031096,-0.9540616,1.3517749,3.0129967,2.6095116,15.0,1
0.6679391,-0.37079096,-0.6346339,1.5622442,3.3443127,2.4793448,15.0,1
0.20135525,-0.04518146,-0.52745605,1.1639426,2.2378612,2.5462608,15.0,1
-0.35574773,0.08639333,-0.3847281,0.8562585,1.3932964,1.683981,15.0,1
-0.7447844,0.026797822,0.024859477,0.58559287,0.07161086,0.5782276,15.0,1
-0.5300542,-0.03430029,-0.08353561,-0.2080258,-0.44568726,-0.5991192,15.0,1
0.08560133,-0.24796459,-0.24004456,-0.30422834,-1.1222817,-1.2161105,15.0,1
0.3853238,-0.47736263,-0.26159722,-1.5630994,-2.4856455,-1.4942636,15.0,1
0.44476128,-0.49036312,-0.35845223,-1.9968138,-2.179445,-1.8345156,15.0,1
1.218484,-0.7334675,-0.41238308,-1.6277289,-1.5187505,-2.023046,15.0,1
0.91265726,-0.49730825,-0.7317782,-3.2181952,-2.3121424,-1.8363308,15.0,1
0.9410755,-0.5263145,-0.94333553,-3.029595,-1.6406794,-1.2831835,15.0,1
1.0709561,-0.6308444,-1.0059736,-1.6759524,-0.6618812,-1.4340149,15.0,1
0.97877645,-0.6872412,-1.0532677,-2.6591313,-1.658953,-1.0467961,15.0,1
1.0892555,-1.0723016,-1.2114028,0.4469788,-0.2728648,-2.1246417,15.0,1
1.4960486,-1.3674885,-0.53037983,1.2772493,0.28509954,-0.611511,15.0,1
1.0727413,-0.896597,-0.6262839,0.90736175,0.55642843,0.9376607,15.0,1
1.0985086,-0.7310015,-1.1107363,1.5600625,1.3734345,0.7251843,15.0,1
1.4981105,-0.8896346,-0.8205781,2.2757523,2.0282123,0.96785486,15.0,1
1.6556154,-0.8404769,-0.83135587,3.1247327,3.4102511,1.2694478,15.0,1
1.2618123,-0.4861091,-0.7862472,2.326838,4.0169625,1.2800593,15.0,1
0.99008095,-0.32239363,-0.7617565,1.6217251,4.400359,1.1604868,15.0,1
0.6406194,0.7654684,-0.037831258,-0.0010646508,0.0010646508,0.0010646508,9.0,1
0.65562814,0.76941407,-0.043655876,-0.028745573,0.005323254,0.034068827,9.0,1
0.6131819,0.78018606,-0.044987053,-0.035133477,-0.07984881,0.009581857,9.0,1
0.6540988,0.77250737,-0.043774627,0.03832743,-0.057491146,-0.055361845,9.0,1
0.6364037,0.7701984,-0.029915074,-0.020228365,-0.087301366,-0.007452556,9.0,1
0.65130043,0.78307253,-0.03200377,-0.02448697,-0.15330972,-0.006387905,9.0,1
0.63367623,0.80328053,-0.023115538,-0.08091346,-0.41627848,0.06813765,9.0,1
0.6392585,0.7941912,-0.07196013,-0.043650683,-0.10114183,0.06600835,9.0,1
0.63588655,0.77332526,-0.069821626,0.13095206,-0.071331605,0.043650683,9.0,1
0.65742385,0.7935668,-0.011935575,0.16608553,-0.21080087,-0.031939525,9.0,1
0.73782307,0.778717,0.04182958,0.26722735,-0.3247185,-0.104335785,9.0,1
0.78527325,0.80147046,0.17544806,0.3289771,-0.47589892,0.18737854,9.0,1
0.79090536,0.8314967,0.25145918,-0.05003859,-0.49612728,0.31726596,9.0,1
0.82201564,0.9296877,0.31050688,-0.6292086,-0.46205845,0.43650684,9.0,1
0.89520055,0.9557432,0.24435511,-0.82191044,-0.6930877,0.40456733,9.0,1
0.94431436,0.9346771,0.28610808,-1.3010033,0.006387905,0.6057863,9.0,1
